label,youtube_id,time_start,time_end,full_path,num_files,hasPerson,segmented_path,mask_path,bboxes_info,bbox_vis_path
playing guitar,rWvY6UFDy9Q,403,413,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing guitar/rWvY6UFDy9Q_000403_000413,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing guitar/rWvY6UFDy9Q_000403_000413,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing guitar/rWvY6UFDy9Q_000403_000413,"[{'class': 'person', 'confidence': 0.8928837776184082, 'bbox': [151.5983428955078, 0.0653780922293663, 309.0760498046875, 253.10072326660156]}, {'class': 'person', 'confidence': 0.3966987431049347, 'bbox': [28.180727005004883, 112.789794921875, 122.8824234008789, 256.0]}, {'class': 'tv', 'confidence': 0.3917551636695862, 'bbox': [306.9658508300781, 110.3140640258789, 341.8638916015625, 161.4076690673828]}, {'class': 'chair', 'confidence': 0.2855370044708252, 'bbox': [0.8933429718017578, 107.72476959228516, 124.97366333007812, 255.41432189941406]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing guitar/rWvY6UFDy9Q_000403_000413/bbox_img/bbox_image.jpg
reading book,rZTGD3vxLas,164,174,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/reading book/rZTGD3vxLas_000164_000174,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/reading book/rZTGD3vxLas_000164_000174,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/reading book/rZTGD3vxLas_000164_000174,"[{'class': 'person', 'confidence': 0.7925866842269897, 'bbox': [168.42108154296875, 0.08785028755664825, 325.2618713378906, 252.54449462890625]}, {'class': 'person', 'confidence': 0.31890881061553955, 'bbox': [16.842498779296875, 1.8658279180526733, 195.1524658203125, 256.0]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/reading book/rZTGD3vxLas_000164_000174/bbox_img/bbox_image.jpg
brushing teeth,raJoXYHKmcU,22,32,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/brushing teeth/raJoXYHKmcU_000022_000032,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/raJoXYHKmcU_000022_000032,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/brushing teeth/raJoXYHKmcU_000022_000032,"[{'class': 'cat', 'confidence': 0.4283027648925781, 'bbox': [78.49706268310547, 64.4260025024414, 306.0704345703125, 252.54055786132812]}, {'class': 'dining table', 'confidence': 0.41886648535728455, 'bbox': [44.36370849609375, 0.0681585818529129, 155.11862182617188, 89.55564880371094]}, {'class': 'chair', 'confidence': 0.40548229217529297, 'bbox': [44.29802322387695, 0.17276516556739807, 155.02874755859375, 88.76869201660156]}, {'class': 'person', 'confidence': 0.35708320140838623, 'bbox': [73.97457122802734, 63.576698303222656, 303.43243408203125, 253.10142517089844]}, {'class': 'cup', 'confidence': 0.309356153011322, 'bbox': [0.29370811581611633, 0.40883731842041016, 45.6837158203125, 153.81585693359375]}, {'class': 'person', 'confidence': 0.2539859414100647, 'bbox': [199.16607666015625, 0.18434372544288635, 277.0796203613281, 101.98824310302734]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/raJoXYHKmcU_000022_000032/bbox_img/bbox_image.jpg
brushing hair,rfRTGdiakAg,600,610,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/brushing hair/rfRTGdiakAg_000600_000610,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing hair/rfRTGdiakAg_000600_000610,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/brushing hair/rfRTGdiakAg_000600_000610,"[{'class': 'person', 'confidence': 0.7084604501724243, 'bbox': [230.69952392578125, 46.28466796875, 454.0045166015625, 251.74330139160156]}, {'class': 'person', 'confidence': 0.26879650354385376, 'bbox': [59.93214416503906, 50.008853912353516, 242.3343963623047, 253.16482543945312]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing hair/rfRTGdiakAg_000600_000610/bbox_img/bbox_image.jpg
hitting baseball,rfZexwtZU78,2,12,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/hitting baseball/rfZexwtZU78_000002_000012,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hitting baseball/rfZexwtZU78_000002_000012,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/hitting baseball/rfZexwtZU78_000002_000012,"[{'class': 'person', 'confidence': 0.6909752488136292, 'bbox': [109.0447998046875, 188.80355834960938, 127.5485610961914, 227.19442749023438]}, {'class': 'person', 'confidence': 0.48175913095474243, 'bbox': [153.86434936523438, 195.0978546142578, 192.20509338378906, 235.76060485839844]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hitting baseball/rfZexwtZU78_000002_000012/bbox_img/bbox_image.jpg
bowling,ri6AwOp59yA,9,19,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/bowling/ri6AwOp59yA_000009_000019,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/bowling/ri6AwOp59yA_000009_000019,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/bowling/ri6AwOp59yA_000009_000019,"[{'class': 'person', 'confidence': 0.9216746687889099, 'bbox': [240.2014617919922, 82.54107666015625, 353.141845703125, 253.2541961669922]}, {'class': 'person', 'confidence': 0.8905104994773865, 'bbox': [122.52945709228516, 85.15877532958984, 246.3795623779297, 253.4593048095703]}, {'class': 'person', 'confidence': 0.7982733845710754, 'bbox': [295.6294860839844, 37.909637451171875, 382.5258483886719, 252.8446044921875]}, {'class': 'person', 'confidence': 0.7932659387588501, 'bbox': [380.0232238769531, 93.70707702636719, 455.6517333984375, 185.209228515625]}, {'class': 'person', 'confidence': 0.48238053917884827, 'bbox': [84.04524993896484, 229.6919403076172, 172.6909637451172, 255.50502014160156]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/bowling/ri6AwOp59yA_000009_000019/bbox_img/bbox_image.jpg
playing basketball,rm8Z4rRZ3iI,27,37,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing basketball/rm8Z4rRZ3iI_000027_000037,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing basketball/rm8Z4rRZ3iI_000027_000037,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing basketball/rm8Z4rRZ3iI_000027_000037,"[{'class': 'person', 'confidence': 0.7183263301849365, 'bbox': [225.7399139404297, 131.49484252929688, 252.81004333496094, 216.48817443847656]}, {'class': 'car', 'confidence': 0.527616024017334, 'bbox': [315.2589111328125, 179.68359375, 347.7542419433594, 194.35595703125]}, {'class': 'car', 'confidence': 0.48194238543510437, 'bbox': [345.70947265625, 175.7910919189453, 356.23431396484375, 194.32281494140625]}, {'class': 'car', 'confidence': 0.48140835762023926, 'bbox': [292.0549621582031, 179.8569793701172, 311.4095458984375, 192.34434509277344]}, {'class': 'person', 'confidence': 0.45218992233276367, 'bbox': [151.61685180664062, 177.76063537597656, 159.87039184570312, 194.75167846679688]}, {'class': 'skateboard', 'confidence': 0.4149565100669861, 'bbox': [236.63941955566406, 204.4276123046875, 252.71868896484375, 218.8454132080078]}, {'class': 'sports ball', 'confidence': 0.41327524185180664, 'bbox': [225.82962036132812, 108.04398345947266, 240.27310180664062, 121.84074401855469]}, {'class': 'person', 'confidence': 0.3842090368270874, 'bbox': [232.95701599121094, 127.59310150146484, 253.25074768066406, 217.29481506347656]}, {'class': 'car', 'confidence': 0.2939510643482208, 'bbox': [253.81028747558594, 175.7823028564453, 282.2364807128906, 192.694580078125]}, {'class': 'car', 'confidence': 0.2768652141094208, 'bbox': [280.9621276855469, 179.02085876464844, 311.8056640625, 192.75042724609375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing basketball/rm8Z4rRZ3iI_000027_000037/bbox_img/bbox_image.jpg
juggling balls,rncxZgDV4kw,0,10,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/juggling balls/rncxZgDV4kw_000000_000010,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/juggling balls/rncxZgDV4kw_000000_000010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/juggling balls/rncxZgDV4kw_000000_000010,"[{'class': 'person', 'confidence': 0.8784438967704773, 'bbox': [118.00141143798828, 81.51587677001953, 189.7032012939453, 252.1753692626953]}, {'class': 'bicycle', 'confidence': 0.6652593612670898, 'bbox': [73.07369232177734, 165.36590576171875, 104.07889556884766, 237.21942138671875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/juggling balls/rncxZgDV4kw_000000_000010/bbox_img/bbox_image.jpg
dunking basketball,roh_-K3xGlg,11,21,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/dunking basketball/roh_-K3xGlg_000011_000021,218,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dunking basketball/roh_-K3xGlg_000011_000021,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/dunking basketball/roh_-K3xGlg_000011_000021,"[{'class': 'person', 'confidence': 0.31841105222702026, 'bbox': [206.9168701171875, 169.32186889648438, 242.0017547607422, 343.3512268066406]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dunking basketball/roh_-K3xGlg_000011_000021/bbox_img/bbox_image.jpg
playing piano,rtbHOayXWuk,94,104,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing piano/rtbHOayXWuk_000094_000104,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing piano/rtbHOayXWuk_000094_000104,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing piano/rtbHOayXWuk_000094_000104,"[{'class': 'chair', 'confidence': 0.9442315697669983, 'bbox': [26.091169357299805, 104.51738739013672, 128.7490234375, 227.080810546875]}, {'class': 'couch', 'confidence': 0.852225661277771, 'bbox': [194.23403930664062, 90.58543395996094, 455.68609619140625, 251.1518096923828]}, {'class': 'chair', 'confidence': 0.4576527178287506, 'bbox': [152.31121826171875, 147.73121643066406, 202.34779357910156, 207.90281677246094]}, {'class': 'person', 'confidence': 0.3092207610607147, 'bbox': [167.32362365722656, 67.3840560913086, 225.23390197753906, 189.4112091064453]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing piano/rtbHOayXWuk_000094_000104/bbox_img/bbox_image.jpg
playing piano,rv44Iex7BRI,1,11,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing piano/rv44Iex7BRI_000001_000011,299,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing piano/rv44Iex7BRI_000001_000011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing piano/rv44Iex7BRI_000001_000011,"[{'class': 'person', 'confidence': 0.8392877578735352, 'bbox': [135.2359161376953, 81.59357452392578, 224.64849853515625, 203.3950958251953]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing piano/rv44Iex7BRI_000001_000011/bbox_img/bbox_image.jpg
brushing teeth,s0B4hbxIlbU,305,315,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/brushing teeth/s0B4hbxIlbU_000305_000315,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/s0B4hbxIlbU_000305_000315,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/brushing teeth/s0B4hbxIlbU_000305_000315,"[{'class': 'person', 'confidence': 0.8285948634147644, 'bbox': [343.0709228515625, 0.8285138607025146, 455.7484436035156, 138.580322265625]}, {'class': 'toothbrush', 'confidence': 0.5398520827293396, 'bbox': [115.51358032226562, 82.4292221069336, 388.9787902832031, 133.40252685546875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/s0B4hbxIlbU_000305_000315/bbox_img/bbox_image.jpg
skiing (not slalom or crosscountry),s4oAs-MlJJo,7,17,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/skiing (not slalom or crosscountry)/s4oAs-MlJJo_000007_000017,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skiing (not slalom or crosscountry)/s4oAs-MlJJo_000007_000017,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/skiing (not slalom or crosscountry)/s4oAs-MlJJo_000007_000017,"[{'class': 'person', 'confidence': 0.7890682220458984, 'bbox': [153.68284606933594, 167.12591552734375, 173.9573516845703, 210.11917114257812]}, {'class': 'person', 'confidence': 0.6453436613082886, 'bbox': [225.34552001953125, 170.11215209960938, 234.6664581298828, 200.32217407226562]}, {'class': 'person', 'confidence': 0.5478574633598328, 'bbox': [205.59799194335938, 177.04978942871094, 214.2162628173828, 195.84619140625]}, {'class': 'person', 'confidence': 0.5210000872612, 'bbox': [69.71162414550781, 161.544189453125, 81.2238998413086, 193.7023162841797]}, {'class': 'person', 'confidence': 0.5159955024719238, 'bbox': [142.88587951660156, 175.75059509277344, 150.159912109375, 194.12930297851562]}, {'class': 'person', 'confidence': 0.4659275412559509, 'bbox': [194.1607208251953, 177.35189819335938, 200.6874237060547, 195.56552124023438]}, {'class': 'person', 'confidence': 0.3228110373020172, 'bbox': [217.60250854492188, 184.58241271972656, 222.5919189453125, 195.2582550048828]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skiing (not slalom or crosscountry)/s4oAs-MlJJo_000007_000017/bbox_img/bbox_image.jpg
playing tennis,s9JdTUjDwow,8,18,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing tennis/s9JdTUjDwow_000008_000018,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing tennis/s9JdTUjDwow_000008_000018,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing tennis/s9JdTUjDwow_000008_000018,"[{'class': 'person', 'confidence': 0.575659990310669, 'bbox': [112.49311065673828, 102.1204833984375, 128.50721740722656, 143.716064453125]}, {'class': 'person', 'confidence': 0.5729587078094482, 'bbox': [77.77434539794922, 104.91096496582031, 96.5587158203125, 137.49813842773438]}, {'class': 'person', 'confidence': 0.48332643508911133, 'bbox': [340.33306884765625, 121.00196838378906, 358.4642333984375, 155.86508178710938]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing tennis/s9JdTUjDwow_000008_000018/bbox_img/bbox_image.jpg
eating ice cream,sCaB8Fx6iFk,6,16,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/eating ice cream/sCaB8Fx6iFk_000006_000016,219,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/sCaB8Fx6iFk_000006_000016,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/eating ice cream/sCaB8Fx6iFk_000006_000016,"[{'class': 'person', 'confidence': 0.8946450352668762, 'bbox': [98.28340911865234, 9.829816818237305, 273.72662353515625, 253.79495239257812]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/sCaB8Fx6iFk_000006_000016/bbox_img/bbox_image.jpg
juggling soccer ball,sDzVI8tkfHo,1,11,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/juggling soccer ball/sDzVI8tkfHo_000001_000011,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/juggling soccer ball/sDzVI8tkfHo_000001_000011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/juggling soccer ball/sDzVI8tkfHo_000001_000011,"[{'class': 'person', 'confidence': 0.8058171272277832, 'bbox': [61.4907341003418, 152.7786102294922, 198.33682250976562, 255.39674377441406]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/juggling soccer ball/sDzVI8tkfHo_000001_000011/bbox_img/bbox_image.jpg
reading book,sIAo8qxprWU,61,71,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/reading book/sIAo8qxprWU_000061_000071,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/reading book/sIAo8qxprWU_000061_000071,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/reading book/sIAo8qxprWU_000061_000071,"[{'class': 'book', 'confidence': 0.8042632937431335, 'bbox': [13.905594825744629, 1.3413352966308594, 454.0, 249.8852081298828]}, {'class': 'dog', 'confidence': 0.748633086681366, 'bbox': [351.4403991699219, 80.06539916992188, 450.2186584472656, 180.59976196289062]}, {'class': 'person', 'confidence': 0.6096231341362, 'bbox': [257.4302978515625, 49.29093551635742, 312.1563720703125, 196.08749389648438]}, {'class': 'person', 'confidence': 0.605316698551178, 'bbox': [311.3990173339844, 45.98063278198242, 360.0674743652344, 184.11407470703125]}, {'class': 'bird', 'confidence': 0.4040946960449219, 'bbox': [107.94938659667969, 155.7779083251953, 141.6248016357422, 192.08506774902344]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/reading book/sIAo8qxprWU_000061_000071/bbox_img/bbox_image.jpg
