action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000078_reading book_to_playing accordion_XoO1uEVNgjM_000058_000068_bg_OtUxN7tXEXU_000049_000059,50,reading book,playing accordion,playing piano,0.8235881924629211,8,0.0023771896958351135,2,0.11329831182956696,False,False,False,True,True,-6,0.11092112213373184,"['playing piano', 'playing accordion', 'playing violin', 'playing guitar', 'playing saxophone', 'playing trumpet', 'playing bass guitar', 'reading book', 'reading newspaper', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000082_dunking basketball_to_skiing slalom_SHyG_fOThTQ_000152_000162_bg_Bm6RhvexHnc_000020_000030,50,dunking basketball,skiing slalom,skiing slalom,0.7191290259361267,16,4.0029597585089505e-05,1,0.7191290259361267,False,False,True,True,True,-15,0.7190889963385416,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'climbing a rope', 'hurdling', 'flying kite', 'shooting goal (soccer)', 'climbing ladder', 'catching or throwing frisbee', 'hitting baseball', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000086_dribbling basketball_to_playing accordion_6cwDzCzQLCg_000134_000144_bg_xNz65ouVPGo_000076_000086,50,dribbling basketball,playing accordion,playing accordion,0.28812503814697266,5,0.050596244633197784,1,0.28812503814697266,False,True,True,True,True,-4,0.23752879351377487,"['playing accordion', 'hurdling', 'dunking basketball', 'juggling soccer ball', 'dribbling basketball', 'climbing ladder', 'driving car', 'juggling balls', 'punching person (boxing)', 'playing piano']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000090_skiing slalom_to_skiing (not slalom or crosscountry)_a4AL9zDGYN4_000015_000025_bg__3l3WdE36TI_000139_000149,50,skiing slalom,skiing (not slalom or crosscountry),skiing slalom,0.8109477162361145,1,0.8109477162361145,2,0.16666556894779205,True,True,False,True,False,1,-0.6442821472883224,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'hurdling', 'climbing a rope', 'surfing water', 'catching or throwing frisbee', 'catching or throwing baseball', 'climbing ladder', 'opening bottle', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000094_eating ice cream_to_hurdling_59mJuk8YWZA_000000_000010_bg_UytdOEGAZbs_000014_000024,50,eating ice cream,hurdling,playing tennis,0.3982757031917572,6,0.02638331614434719,13,0.010627726092934608,False,False,False,False,False,7,-0.015755590051412582,"['playing tennis', 'bowling', 'shooting basketball', 'hitting baseball', 'playing basketball', 'eating ice cream', 'eating cake', 'dribbling basketball', 'playing volleyball', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000098_dunking basketball_to_deadlifting_A2I07wKnRA0_000011_000021_bg_9vSb28P8u98_000150_000160,50,dunking basketball,deadlifting,clean and jerk,0.7448151111602783,14,0.00014662649482488632,2,0.24373000860214233,False,False,False,True,True,-12,0.24358338210731745,"['clean and jerk', 'deadlifting', 'climbing ladder', 'hurdling', 'climbing a rope', 'hitting baseball', 'juggling soccer ball', 'juggling balls', 'shooting goal (soccer)', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000102_writing_to_walking the dog_upsu2XoqoFM_000053_000063_bg_9dnXMsrhHC8_000359_000369,50,writing,walking the dog,punching person (boxing),0.39009928703308105,34,0.003242872655391693,32,0.003377737710252404,False,False,False,False,True,-2,0.0001348650548607111,"['punching person (boxing)', 'reading newspaper', 'opening bottle', 'eating cake', 'eating ice cream', 'climbing a rope', 'reading book', 'surfing water', 'dribbling basketball', 'sweeping floor']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000106_opening bottle_to_juggling soccer ball_qJ6DOrO8A2U_000000_000010_bg_7rzUq86aMR8_001328_001338,50,opening bottle,juggling soccer ball,juggling balls,0.6414228081703186,3,0.020950866863131523,2,0.16508924961090088,False,True,False,True,True,-1,0.14413838274776936,"['juggling balls', 'juggling soccer ball', 'opening bottle', 'playing trumpet', 'golf driving', 'skipping rope', 'cleaning windows', 'climbing a rope', 'dribbling basketball', 'hitting baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000110_playing guitar_to_drinking_mhzWCdClkAI_000142_000152_bg_ahtLVUE4qw8_000018_000028,50,playing guitar,drinking,juggling balls,0.1578565388917923,15,0.010470815934240818,31,0.002410541521385312,False,False,False,False,False,16,-0.008060274412855506,"['juggling balls', 'climbing a rope', 'hurdling', 'juggling soccer ball', 'skipping rope', 'climbing ladder', 'sword fighting', 'punching person (boxing)', 'bowling', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000114_playing basketball_to_playing accordion_id66m9hwjkM_000044_000054_bg_xNz65ouVPGo_000076_000086,50,playing basketball,playing accordion,playing saxophone,0.19126001000404358,45,0.000270050426479429,2,0.18884184956550598,False,False,False,True,True,-43,0.18857179913902655,"['playing saxophone', 'playing accordion', 'opening bottle', 'tying tie', 'sword fighting', 'playing bass guitar', 'brushing hair', 'brushing teeth', 'climbing ladder', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000118_deadlifting_to_dunking basketball_KhEsiIGxmMw_000062_000072_bg_ePkJVG2MnBg_000009_000019,50,deadlifting,dunking basketball,dunking basketball,0.4678598940372467,11,0.010447048582136631,1,0.4678598940372467,False,False,True,True,True,-10,0.4574128454551101,"['dunking basketball', 'skipping rope', 'climbing ladder', 'climbing a rope', 'juggling balls', 'clean and jerk', 'dribbling basketball', 'juggling soccer ball', 'hurdling', 'hitting baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000122_drinking_to_cleaning windows_QrWquDo7TzE_000126_000136_bg_gmRb11vMatc_000045_000055,50,drinking,cleaning windows,skipping rope,0.1819469928741455,27,0.004436532035470009,43,0.0015049463836476207,False,False,False,False,False,16,-0.002931585651822388,"['skipping rope', 'juggling balls', 'brushing hair', 'playing accordion', 'juggling soccer ball', 'opening bottle', 'brushing teeth', 'climbing a rope', 'eating cake', 'bowling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000126_sword fighting_to_drinking_d9ELWl9-8NE_000003_000013_bg_6tRQJ5KdSIE_000000_000010,50,sword fighting,drinking,eating ice cream,0.5502633452415466,32,0.0009449163335375488,4,0.03989935666322708,False,False,False,True,True,-28,0.03895444032968953,"['eating ice cream', 'juggling balls', 'eating cake', 'drinking', 'juggling soccer ball', 'bowling', 'opening bottle', 'dunking basketball', 'dribbling basketball', 'smoking']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000130_playing tennis_to_playing saxophone_b7SLPvwo2mA_000052_000062_bg_7YihjsB2CEk_000000_000010,50,playing tennis,playing saxophone,surfing water,0.433988094329834,7,0.02844083495438099,20,0.007303319405764341,False,False,False,False,False,13,-0.021137515548616648,"['surfing water', 'hurdling', 'skipping rope', 'playing violin', 'skiing slalom', 'climbing ladder', 'playing tennis', 'playing piano', 'walking the dog', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000134_sweeping floor_to_catching or throwing baseball_351SpPbC1Rs_000001_000011_bg_sjEsaf50Uy4_000008_000018,50,sweeping floor,catching or throwing baseball,hitting baseball,0.49214664101600647,26,0.00013863752246834338,2,0.13719697296619415,False,False,False,True,True,-24,0.1370583354437258,"['hitting baseball', 'catching or throwing baseball', 'juggling soccer ball', 'catching or throwing frisbee', 'playing tennis', 'playing basketball', 'dribbling basketball', 'shooting goal (soccer)', 'playing volleyball', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000138_climbing a rope_to_deadlifting_U37wFpsVFOs_000004_000014_bg_lb2nZOKWChc_000001_000011,50,climbing a rope,deadlifting,clean and jerk,0.2173117846250534,7,0.043030790984630585,11,0.029456209391355515,False,False,False,False,False,4,-0.01357458159327507,"['clean and jerk', 'shooting goal (soccer)', 'hurdling', 'juggling soccer ball', 'juggling balls', 'hitting baseball', 'climbing a rope', 'climbing ladder', 'dunking basketball', 'catching or throwing baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000142_brushing teeth_to_sword fighting_kXJ8xHHxTn8_000035_000045_bg_dygKWahj16U_000087_000097,50,brushing teeth,sword fighting,climbing a rope,0.22082075476646423,34,0.004524276126176119,3,0.09937843680381775,False,False,False,True,True,-31,0.09485416067764163,"['climbing a rope', 'brushing hair', 'sword fighting', 'golf driving', 'juggling soccer ball', 'punching person (boxing)', 'tying tie', 'archery', 'hitting baseball', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000146_playing bass guitar_to_driving car_0GWr1EV6ZuY_000106_000116_bg_ewrjLjfshtM_000054_000064,50,playing bass guitar,driving car,playing bass guitar,0.4837568700313568,1,0.4837568700313568,10,0.0006122439517639577,True,True,False,False,False,9,-0.48314462607959285,"['playing bass guitar', 'playing guitar', 'playing violin', 'playing accordion', 'playing saxophone', 'writing', 'playing trumpet', 'playing piano', 'smoking', 'driving car']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000150_flying kite_to_skiing slalom_pFTGZ_YMkok_000004_000014_bg__YZiOJn1mYg_000010_000020,50,flying kite,skiing slalom,skiing slalom,0.9012059569358826,3,0.00011597630509641021,1,0.9012059569358826,False,True,True,True,True,-2,0.9010899806307862,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'flying kite', 'hurdling', 'climbing a rope', 'shooting goal (soccer)', 'catching or throwing frisbee', 'sword fighting', 'climbing ladder', 'surfing water']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000154_catching or throwing frisbee_to_archery_m2x1NEHe7A0_000069_000079_bg_IcXj4je-tto_000000_000010,50,catching or throwing frisbee,archery,juggling soccer ball,0.5196616053581238,3,0.06672061234712601,10,0.004449367057532072,False,True,False,False,False,7,-0.062271245289593935,"['juggling soccer ball', 'juggling balls', 'catching or throwing frisbee', 'skipping rope', 'hitting baseball', 'playing tennis', 'playing accordion', 'catching or throwing baseball', 'dribbling basketball', 'archery']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000158_sword fighting_to_juggling soccer ball_n2wjB7bKiA8_000000_000010_bg_jf6M7wFapng_000130_000140,50,sword fighting,juggling soccer ball,walking the dog,0.324212908744812,8,0.018904706463217735,3,0.10648424923419952,False,False,False,True,True,-5,0.08757954277098179,"['walking the dog', 'catching or throwing frisbee', 'juggling soccer ball', 'flying kite', 'shooting goal (soccer)', 'hurdling', 'skipping rope', 'sword fighting', 'hitting baseball', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000162_skiing slalom_to_catching or throwing frisbee_H7RnxUf0mFQ_000112_000122_bg_7XsWZFqAl8E_000008_000018,50,skiing slalom,catching or throwing frisbee,skiing slalom,0.9503999352455139,1,0.9503999352455139,5,6.0501603002194315e-05,True,True,False,True,False,4,-0.9503394336425117,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'hurdling', 'surfing water', 'catching or throwing frisbee', 'sword fighting', 'juggling balls', 'juggling soccer ball', 'flying kite', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000166_sword fighting_to_drinking_x4Img8HKxJ4_000034_000044_bg_E6lfrZb-3MY_000003_000013,50,sword fighting,drinking,dunking basketball,0.22597850859165192,4,0.0720912292599678,42,0.00035750659299083054,False,True,False,False,False,38,-0.07173372266697697,"['dunking basketball', 'clean and jerk', 'punching person (boxing)', 'sword fighting', 'hurdling', 'playing basketball', 'bowling', 'juggling soccer ball', 'shooting basketball', 'deadlifting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000170_canoeing or kayaking_to_punching person (boxing)_L1mDlSDbb9k_000009_000019_bg_tEdzFdrwopw_000008_000018,50,canoeing or kayaking,punching person (boxing),climbing ladder,0.2057916224002838,49,7.204675785033032e-05,43,0.000779393594712019,False,False,False,False,True,-6,0.0007073468368616886,"['climbing ladder', 'deadlifting', 'sweeping floor', 'shooting basketball', 'playing tennis', 'clean and jerk', 'shooting goal (soccer)', 'skipping rope', 'dunking basketball', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000174_eating ice cream_to_reading book_xIHGScywA0s_000256_000266_bg_NKa9BTeqGJE_000204_000214,50,eating ice cream,reading book,eating ice cream,0.522697389125824,1,0.522697389125824,17,0.0008496219525113702,True,True,False,False,False,16,-0.5218477671733126,"['eating ice cream', 'eating cake', 'opening bottle', 'juggling soccer ball', 'juggling balls', 'dribbling basketball', 'drinking', 'cleaning windows', 'dunking basketball', 'brushing teeth']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000178_walking the dog_to_shooting basketball_Y8TmxcMDS4Y_000012_000022_bg_3yCXyEEriGg_000168_000178,50,walking the dog,shooting basketball,shooting basketball,0.6769099235534668,42,3.1137940368353156e-06,1,0.6769099235534668,False,False,True,True,True,-41,0.67690680975943,"['shooting basketball', 'playing basketball', 'dunking basketball', 'dribbling basketball', 'playing volleyball', 'shooting goal (soccer)', 'juggling balls', 'playing tennis', 'archery', 'bowling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000182_reading newspaper_to_playing basketball_26N2XO29YU8_000006_000016_bg_oShj9Rey2ZE_000097_000107,50,reading newspaper,playing basketball,playing tennis,0.7541619539260864,14,0.004366931971162558,7,0.01284149382263422,False,False,False,False,True,-7,0.008474561851471663,"['playing tennis', 'hitting baseball', 'dribbling basketball', 'golf driving', 'juggling soccer ball', 'juggling balls', 'playing basketball', 'dunking basketball', 'catching or throwing baseball', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000186_smoking_to_canoeing or kayaking_ovnH1mMHUa4_000235_000245_bg_SJfxkFQjS8o_000083_000093,50,smoking,canoeing or kayaking,juggling soccer ball,0.25649383664131165,12,0.01301528885960579,11,0.016848240047693253,False,False,False,False,True,-1,0.0038329511880874634,"['juggling soccer ball', 'juggling balls', 'opening bottle', 'eating cake', 'playing violin', 'playing accordion', 'playing guitar', 'driving car', 'playing trumpet', 'sword fighting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000190_reading book_to_playing basketball_I131OC6fVSk_000019_000029_bg_47xG91EAwgY_000346_000356,50,reading book,playing basketball,punching person (boxing),0.41374847292900085,45,0.0017352945869788527,30,0.004797867964953184,False,False,False,False,True,-15,0.0030625733779743314,"['punching person (boxing)', 'sword fighting', 'hitting baseball', 'playing violin', 'tying tie', 'brushing hair', 'climbing a rope', 'juggling soccer ball', 'juggling balls', 'dribbling basketball']"
